Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
5.831481563,-0.633118212,1.442514658,2.381519318
5.84148,-0.84206903,1.352054238,2.528231621
5.85148,-0.958185732,1.19921577,2.672133923
5.86148,-0.916018605,1.077112436,2.738788128
5.87148,-0.750735939,1.04859376,2.691926003
5.88148,-0.591666639,1.143731713,2.545510292
5.89148,-0.543041766,1.324757218,2.333383083
5.901481563,-0.666803062,1.458868384,2.121866465
5.911481563,-0.965324163,1.440385342,2.002555847
5.92148,-1.301038265,1.308944583,1.979290605
5.93148,-1.513846278,1.168742299,2.011701345
5.94148,-1.527180552,1.100709319,2.023779154
5.95148,-1.368687153,1.149456382,1.956671119
5.96148,-1.190541387,1.374464273,1.783569455
5.971481563,-1.15118432,1.72269237,1.550201416
5.98148,-1.300060868,1.992153764,1.324285984
5.991481563,-1.585701466,2.068354845,1.209932089
6.00148,-1.83364296,2.040115356,1.189913154
6.01148,-1.958922625,1.946111917,1.191536307
6.02148,-1.881395102,1.85116601,1.137640476
6.03148,-1.646665812,1.796868801,0.987420022
6.04148,-1.35952425,1.776169181,0.781122088
6.051483125,-1.123992085,1.764859438,0.589205682
6.061481563,-1.020790696,1.728539228,0.481588691
6.07148,-0.993406475,1.619683027,0.464816093
6.08148,-0.952618182,1.489045143,0.49048987
6.09148,-0.830829084,1.412442565,0.48822096
6.10148,-0.665808201,1.408375978,0.425441444
6.11148,-0.535746276,1.437941909,0.321402371
6.12148,-0.497750461,1.440873981,0.200677961
6.131481563,-0.557545424,1.359716177,0.086830132
6.14148,-0.664010525,1.207069755,0.00832522
6.15148,-0.768730283,1.009812593,-0.010471975
6.16148,-0.811089396,0.792309642,0.036774088
6.17148,-0.749444366,0.60267967,0.111596353
6.18148,-0.593883157,0.466875583,0.162612319
6.191481563,-0.408162683,0.415562898,0.161408052
6.20148,-0.270822734,0.424603701,0.119345613
6.21148,-0.226491377,0.47968629,0.058590703
6.22148,-0.287542999,0.554613292,-0.001937315
6.23148,-0.418198347,0.626712799,-0.05375614
6.24148,-0.554072201,0.655737638,-0.088139124
6.251483125,-0.642577887,0.650641263,-0.091210909
6.261481563,-0.655144215,0.648110569,-0.060126591
6.271481563,-0.611720443,0.642822206,-0.009564404
6.28148,-0.55728364,0.641321242,0.037960909
6.29148,-0.51803118,0.613465786,0.080389865
6.30148,-0.507855892,0.564928174,0.107477374
6.31148,-0.528031886,0.517018855,0.117233768
6.32148,-0.565783381,0.430799603,0.114319064
6.331481563,-0.584022045,0.295641333,0.113900185
6.34148,-0.556568027,0.173433363,0.131056771
6.35148,-0.48162362,0.125646248,0.175091431
6.36148,-0.382087469,0.134529978,0.236736462
6.37148,-0.297735721,0.162717044,0.292237937
6.38148,-0.245358393,0.211202294,0.329779953
6.391478438,-0.241588473,0.269112319,0.34122932
6.401481563,-0.277664423,0.322763741,0.333078623
6.411481563,-0.325346828,0.375228345,0.328959644
6.421481563,-0.351038069,0.42860049,0.350392312
6.43148,-0.347268164,0.459632456,0.397655815
6.44148,-0.314700305,0.446141064,0.454047412
6.45148,-0.260158777,0.405806512,0.49448669
6.46148,-0.188774809,0.3568151,0.492165387
6.471478438,-0.112277031,0.342503399,0.457538068
6.48148,-0.049776789,0.35817647,0.422282398
6.491481563,-0.018814649,0.385839939,0.412717998
6.50148,-0.031887166,0.404532403,0.455321491
6.51148,-0.073007122,0.385839939,0.552675962
6.52148,-0.101072013,0.337197602,0.664132714
6.531478438,-0.092310466,0.257418603,0.782047153
6.54148,-0.022497294,0.186872408,0.86721921
6.551483125,0.107494831,0.165457219,0.904604137
6.561481563,0.270997286,0.192579627,0.901340365
6.57148,0.444587708,0.249634445,0.869976819
6.58148,0.59789741,0.34634313,0.821683526
6.59148,0.706055522,0.444430649,0.773844063
6.60148,0.766496241,0.535170317,0.742602706
6.61148,0.781052291,0.593219936,0.722793221
6.62148,0.759671986,0.616642296,0.695880234
6.63148,0.708062649,0.629295886,0.648686528
6.64148,0.636451781,0.632228076,0.567807972
6.65148,0.550476849,0.612558186,0.464711368
6.66148,0.466875583,0.565521598,0.343917131
6.67148,0.398039788,0.517839193,0.211882964
6.68148,0.341927439,0.473909259,0.08124508
6.691481563,0.297596097,0.418355405,-0.019809486
6.701481563,0.269950062,0.370725393,-0.086271621
6.71148,0.265586764,0.339850515,-0.121492371
6.72148,0.27022934,0.357059449,-0.138090447
6.73148,0.260106415,0.419402629,-0.143745318
6.74148,0.218445405,0.463262737,-0.142349049
6.751478438,0.146276042,0.455775291,-0.134006381
6.761481563,0.065886177,0.43758896,-0.132313415
6.771481563,0.00275762,0.425598532,-0.137950823
6.78148,-0.030665435,0.397987425,-0.14859733
6.79148,-0.047525316,0.363639355,-0.159540549
6.80148,-0.05099852,0.332851738,-0.16474162
6.81148,-0.050125856,0.311157286,-0.160971716
6.82148625,-0.049602259,0.313024789,-0.145944431
6.831481563,-0.051242866,0.345732272,-0.119014002
6.841481563,-0.076078899,0.323409498,-0.100251712
6.85148,-0.123045713,0.313338965,-0.100932389
6.86148,-0.157847583,0.363517165,-0.102206483
6.87148,-0.185947374,0.384338945,-0.105190992
6.88148,-0.226002678,0.370673031,-0.109606676
6.89148,-0.271573246,0.342259079,-0.108786374
6.901481563,-0.310337007,0.29888764,-0.08824385
6.911481563,-0.335591912,0.255830348,-0.044261549
6.921481563,-0.350601733,0.193260312,0.015812684
6.93148,-0.358333558,0.115628064,0.076619953
6.94148,-0.34815827,0.017034413,0.118717298
6.95148,-0.318295687,-0.082885683,0.138579145
6.96148,-0.269583553,-0.139591426,0.150866255
6.97148,-0.204988927,-0.155351758,0.176906571
6.98148,-0.135577172,-0.143884942,0.229179189
6.991481563,-0.082292274,-0.135036126,0.297142297
7.00148,-0.047752209,-0.156643301,0.362068564
7.01148,-0.030787608,-0.196314633,0.399331331
7.021478438,-0.019582594,-0.230872154,0.396468997
7.03148,0.004921828,-0.2340312,0.361405313
7.04148,0.032637656,-0.194324955,0.308504403
7.051481563,0.035971235,-0.128124624,0.229336262
7.061481563,0.004939282,-0.075991638,0.143047184
7.071481563,-0.055728361,-0.057194438,0.051818825
7.08148,-0.128700584,-0.070005156,-0.032114059
7.09148,-0.180659026,-0.09705776,-0.104719758
7.10148,-0.196593881,-0.103166409,-0.158772603
7.11148,-0.17896606,-0.077667154,-0.208758831
7.121481563,-0.126658544,-0.033632495,-0.254469007
7.131481563,-0.02872812,0.019949114,-0.306776524
7.14148,0.101054564,0.038065631,-0.387515455
7.15148,0.261293232,0.007173303,-0.486510515
7.16148,0.444657534,-0.045448374,-0.569989622
7.171489375,0.619958401,-0.088296205,-0.624391556
7.18148,0.738605857,-0.14290756,-0.650571465
7.191481563,0.777805984,-0.213855192,-0.654917359
7.20148,0.7269122,-0.267890573,-0.660450041
7.21148,0.575295448,-0.290632218,-0.677449524
7.22148,0.366920561,-0.298608392,-0.696525991
7.23148,0.168232292,-0.289689749,-0.718970954
7.24148,0.022113321,-0.287595361,-0.752359092
7.25148,-0.042917646,-0.299655586,-0.790424705
7.261481563,-0.045430921,-0.310773313,-0.831806481
7.271483125,-0.0055676,-0.331577659,-0.865805507
7.28148,0.054960418,-0.363796443,-0.892194867
7.29148,0.111404367,-0.403101236,-0.910381198
7.301483125,0.143919855,-0.463367462,-0.926350951
7.31148,0.151180416,-0.55819118,-0.957522511
7.321483125,0.121823981,-0.69074893,-1.01115644
7.331481563,0.042481314,-0.85707885,-1.091581225
7.34148,-0.058171824,-1.03058207,-1.194608092
7.351481563,-0.143884942,-1.162197232,-1.31140554
7.36148,-0.169698358,-1.219932795,-1.418725729
7.37148,-0.147323236,-1.192251801,-1.499290228
7.38148,-0.109554313,-1.145546794,-1.552819371
7.39148,-0.092938781,-1.130240321,-1.590850115
7.401481563,-0.11805407,-1.149875283,-1.646072388
7.411481563,-0.183311924,-1.191291928,-1.734543085
7.42148,-0.266668856,-1.241068721,-1.848548055
7.43148,-0.328802586,-1.274963021,-1.970057845
7.44148,-0.35042721,-1.269325614,-2.0751791
7.45148,-0.349833786,-1.27046001,-2.158780336
7.46148,-0.339484006,-1.309031844,-2.201680422
7.47148,-0.295920581,-1.330586672,-2.206462622
7.481481563,-0.241745546,-1.338632584,-2.198922873
7.491481563,-0.20457004,-1.359018087,-2.194140673
7.50148,-0.184167147,-1.373783588,-2.209133148
7.51148,-0.171042264,-1.378164291,-2.251335144
7.521478438,-0.158179194,-1.372684002,-2.295264959
7.531478438,-0.159435824,-1.361932755,-2.31671524
7.54148,-0.191165909,-1.374394417,-2.30458498
7.551481563,-0.234362811,-1.387798548,-2.252364874
7.561481563,-0.249616995,-1.36875701,-2.182202578
7.57148,-0.237242609,-1.316624045,-2.119475365
7.58148,-0.202597812,-1.253355861,-2.079542398
7.59148,-0.160814643,-1.1978544,-2.06495142
7.60148,-0.128176987,-1.174746156,-2.077133894
7.61148,-0.127321765,-1.213754296,-2.116298914
7.621481563,-0.145839706,-1.291962504,-2.169985294
7.631481563,-0.153047919,-1.360082746,-2.22740674
7.64148,-0.142034888,-1.417486548,-2.280848503
7.65148,-0.11541862,-1.458466887,-2.302874565
7.66148,-0.06963864,-1.473424435,-2.273675203
7.67148,-0.005602507,-1.433979988,-2.201820135
7.681478438,0.071488686,-1.369577289,-2.099858046
7.691481563,0.137392312,-1.310428143,-1.983811021
7.70148,0.188041776,-1.271611929,-1.865704656
7.71148,0.234188274,-1.252326131,-1.756900787
7.72148,0.26771605,-1.242081046,-1.682410121
7.73148,0.26396361,-1.233598709,-1.659493923
7.74148,0.232617483,-1.224732399,-1.658848166
7.751481563,0.20343557,-1.195533037,-1.64430964
7.761481563,0.194866017,-1.130921006,-1.581931472
7.77148,0.21912609,-1.039640307,-1.46227169
7.78148,0.29014352,-0.934239864,-1.299956083
7.79148,0.405090928,-0.803671777,-1.110395908
7.80148,0.539149642,-0.667466283,-0.919788539
7.81148,0.632123351,-0.558034122,-0.768014669
7.82148,0.657954216,-0.476928681,-0.642316043
7.831481563,0.619783878,-0.411548644,-0.552728295
7.84148,0.54602623,-0.34098497,-0.507646441
7.851481563,0.47935468,-0.264015943,-0.488727093
7.86148,0.438740879,-0.189699829,-0.484363765
7.87148,0.426767915,-0.133727133,-0.469057232
7.88148,0.443261266,-0.083007857,-0.429473162
7.89148,0.450190216,-0.034260813,-0.39742893
7.901481563,0.396242112,-0.019373154,-0.39776054
7.911481563,0.283633471,-0.030944688,-0.420292735
7.921481563,0.172630519,-0.078993604,-0.447345346
7.93148,0.107041046,-0.119153626,-0.438967764
7.94148,0.129538342,-0.127496302,-0.381738424
7.951522188,0.229580611,-0.101072013,-0.302360833
7.96148,0.321960896,-0.036145769,-0.264504641
7.97148,0.320669353,0.010629055,-0.2970725
7.98148,0.227870181,-0.015097098,-0.378823727
7.99148,0.111090206,-0.061034165,-0.459353209
8.00148,0.047891833,-0.06257005,-0.502707183
8.01148,0.053459436,-0.020385446,-0.491257817
8.021478438,0.117460661,0.00408407,-0.420310199
8.03148,0.175318316,0.016982054,-0.337546676
8.04148,0.157376334,-0.010838495,-0.269618452
8.051481563,0.084159777,-0.070860371,-0.218340695
8.061481563,0.004817109,-0.086620688,-0.181461886
8.07148,-0.036564648,-0.044034656,-0.145368472
8.08148,-0.015097098,0.011135201,-0.080930918
8.09148,0.054646257,0.043685593,0.017523106
8.10148,0.18727383,0.044052109,0.157725409
8.11148,0.338541508,0.054401912,0.295292258
8.12148,0.391948581,0.048624873,0.355820268
8.13148,0.299323976,-0.00720821,0.353027761
8.14148,0.100059725,-0.062081363,0.319744319
8.15148,-0.121195666,-0.060981803,0.287071764
8.16148,-0.28342402,0.023788838,0.288014233
8.17148,-0.371022105,0.144199103,0.325538814
8.18148,-0.394968003,0.209631503,0.405527264
8.191481563,-0.359939247,0.212214589,0.549167871
8.20148,-0.286129266,0.213349044,0.734556735
8.21148,-0.200974658,0.192719251,0.929859042
8.22148,-0.148440257,0.15154694,1.114305496
8.23148,-0.129136905,0.126047671,1.27396822
8.241483125,-0.147288337,0.127478853,1.401656508
8.25148,-0.169087499,0.139818326,1.505765319
8.261481563,-0.152349785,0.178843886,1.60823369
8.271481563,-0.07276278,0.261205971,1.728486776
8.28148,0.058677968,0.374861807,1.876089334
8.291484688,0.227119699,0.485463321,2.057097435
8.30148,0.408057988,0.577232718,2.249607325
8.31148,0.582747996,0.610481262,2.43450737
8.321478438,0.756408215,0.585365951,2.597905159
8.331481563,0.90374893,0.582608342,2.700774908
8.34148,1.032048106,0.613762498,2.744477987
8.351481563,1.123660445,0.648878515,2.743098974
8.36148,1.174013138,0.725498438,2.712381363
8.37148,1.156123519,0.781104624,2.672465563
8.38148,1.084390521,0.739600718,2.654331684
8.39148,0.992167294,0.710017383,2.661068678
8.401481563,0.895964742,0.712949514,2.669638157
8.411481563,0.827233732,0.722583771,2.664628983
8.421481563,0.805993021,0.758171022,2.646844149
8.43148,0.821840644,0.832975864,2.619040966
8.44148,0.856415629,0.896802545,2.566436768
8.45148,0.890362263,0.922650874,2.510237217
8.46148,0.870465517,0.937486172,2.465958357
8.47148,0.776846051,0.903085709,2.418747187
8.481481563,0.648250163,0.805678904,2.363769293
8.491481563,0.523476601,0.786009014,2.302752495
8.50148,0.406312644,0.900973856,2.246413231
8.51148,0.290510058,1.064546108,2.192447662
8.52148,0.1471138,1.255677104,2.113366842
8.531478438,-0.000418879,1.401569247,2.00306201
8.54148625,-0.143186808,1.489621043,1.863732338
8.551481563,-0.271852493,1.466652513,1.762712717
8.56148,-0.367653608,1.371130705,1.723023891
8.57148,-0.44909066,1.218327045,1.72883594
8.58148,-0.515587687,1.012814522,1.777181506
8.59148,-0.558086455,0.886260748,1.831443787
8.60148,-0.60552454,0.871530175,1.840100646
8.61148,-0.678112745,0.870290995,1.787304401
8.62148,-0.753650606,0.910398662,1.693493009
8.63148,-0.819990575,0.960803747,1.588668466
8.64148,-0.873275459,0.991940439,1.49958694
8.65148,-0.898303509,0.993825376,1.463790178
8.66148,-0.887307942,0.986285567,1.513182998
8.67148,-0.880047381,0.93867296,1.604533553
8.681478438,-0.894149601,0.773704469,1.717386484
8.691481563,-0.887482464,0.510613501,1.822821856
8.70148,-0.814370632,0.223663941,1.884554148
8.71148,-0.653782904,-0.008307767,1.865233421
8.72148,-0.394810915,-0.131702542,1.748191595
8.73148,-0.071994834,-0.138090447,1.547059894
8.74148,0.228899926,-0.068835787,1.290287018
8.75148,0.470348775,-0.00827286,1.025695086
8.761481563,0.667920053,0.032916911,0.788295388
8.771481563,0.838124573,0.110234998,0.582800329
8.78148,0.970926642,0.211952791,0.397167116
8.791484688,1.073255301,0.293791264,0.21617648
8.80148,1.153557897,0.350793719,0.016336281
8.81148,1.203003049,0.394566596,-0.20877628
8.82148,1.211363196,0.401652634,-0.4461236
8.831481563,1.191850424,0.369538575,-0.682982266
8.84148,1.151638031,0.341019869,-0.916646898
8.851481563,1.114200711,0.330233753,-1.13390553
8.86148,1.097445607,0.348664433,-1.340168476
8.87148,1.108510971,0.416173756,-1.530636311
8.88148,1.127988815,0.51143384,-1.684836149
8.891483125,1.128861547,0.590252876,-1.787286997
8.901481563,1.077409148,0.640291512,-1.838198185
8.911481563,0.960594296,0.626154304,-1.841636539
8.92148,0.799168825,0.555451035,-1.799067974
8.93148,0.64910537,0.454064846,-1.725205541
8.94148,0.559255838,0.34679693,-1.628304958
8.95148,0.549045682,0.243403614,-1.517493963
8.96148,0.617148399,0.138526782,-1.397851706
8.971478438,0.739007294,0.038920842,-1.279849887
8.981481563,0.855857074,-0.034103733,-1.181797385
8.991481563,0.90078187,-0.109536864,-1.11650455
9.00148,0.818891048,-0.225793242,-1.091040254
9.01148,0.628423274,-0.417901635,-1.087619424
9.021478438,0.401408285,-0.595070004,-1.100936294
9.03148,0.184079871,-0.653713048,-1.153261185
9.04148,-0.025080381,-0.621773541,-1.246060371
9.051481563,-0.221796438,-0.561210632,-1.37762332
9.061481563,-0.425109833,-0.518310428,-1.565315962
9.07148,-0.65467298,-0.503492594,-1.780288219
9.08148,-0.891950488,-0.557056725,-1.996045828
9.09148,-1.131688952,-0.685949326,-2.208487272
9.10148,-1.375773191,-0.884375811,-2.403231144
9.11148,-1.569609523,-1.10524714,-2.549367428
9.12148,-1.671571612,-1.298071146,-2.642410994
9.131481563,-1.647049785,-1.375459075,-2.68663764
9.14148,-1.507946968,-1.302172661,-2.66754365
9.151484688,-1.301404715,-1.104479313,-2.58059144
9.16148,-1.074215293,-0.823603392,-2.425798178
9.17148,-0.861948311,-0.531749487,-2.208801508
9.18148,-0.692476809,-0.297473907,-1.947874665
9.191481563,-0.581002653,-0.179664195,-1.671763659
9.20148,-0.516844332,-0.184830368,-1.414676666
9.21148,-0.476038545,-0.287089199,-1.19567275
9.22148,-0.411426455,-0.426366478,-1.032152772
9.23148,-0.305659503,-0.558976591,-0.936543643
9.24148,-0.164165676,-0.641495764,-0.891025484
9.25148,-0.017802358,-0.662142992,-0.872926414
9.261481563,0.083426736,-0.655458391,-0.862157762
9.271481563,0.108699106,-0.649053037,-0.842959106
9.28148,0.057508599,-0.653590918,-0.815766871
9.29148,-0.050160762,-0.690364957,-0.762290001
9.30148,-0.176121175,-0.754540741,-0.673976362
9.31148,-0.27761206,-0.816412687,-0.569378734
9.32148,-0.321664184,-0.83740896,-0.471832305
9.331481563,-0.328680396,-0.869313598,-0.426488668
9.34148,-0.324543983,-0.96687752,-0.452773303
9.351481563,-0.274453014,-1.003913403,-0.48207739
9.36148,-0.170815378,-0.969181359,-0.474607378
9.37148,-0.04548328,-0.92114985,-0.420921057
9.38148,0.104807019,-0.820357084,-0.317998976
9.39148,0.211027756,-0.699458122,-0.220627069
9.401478438,0.230697617,-0.597391307,-0.125698611
9.411481563,0.175213605,-0.468463808,-0.032340951
9.42148,0.052290063,-0.345191211,0.018849555
9.43148,-0.092013761,-0.259547919,0.030368729
9.44148,-0.207100764,-0.227625847,-0.012671091
9.45148,-0.236631736,-0.240192205,-0.075572759
9.46148,-0.14824827,-0.196995318,-0.103550382
9.47148,0.006056292,-0.116710164,-0.106220737
9.481481563,0.1569051,-0.06462954,-0.073932149
9.491481563,0.282830596,-0.044505894,-0.014381513
9.50148,0.384269148,-0.079045959,0.03239331
9.51148,0.443941951,-0.154496551,0.039182641
9.52148,0.423259795,-0.232355684,-0.001239184
9.531478438,0.31323424,-0.352992833,-0.091385439
9.54148,0.187640354,-0.427274048,-0.193975896
9.551481563,0.1086642,-0.398545921,-0.310825676
9.56148,0.086323984,-0.300772578,-0.446141064
9.57148,0.100810215,-0.161146253,-0.568523526
9.58148,0.12561135,-0.038309976,-0.660764217
9.59148,0.11657054,-0.005899213,-0.718726575
9.60148,0.053476889,-0.075991638,-0.729634881
9.61148,-0.055693455,-0.197815612,-0.734609067
9.62148,-0.178390101,-0.293581843,-0.75103265
9.631481563,-0.273370922,-0.335033417,-0.799500406
9.64148,-0.336534381,-0.311977595,-0.875579298
9.65148,-0.392542005,-0.261136174,-0.981049597
9.66148,-0.433103442,-0.212773085,-1.080533385
9.67148,-0.442353696,-0.164357662,-1.150625706
9.68148,-0.424813151,-0.092921332,-1.1793015
9.691481563,-0.40175733,-0.010681415,-1.161516666
9.70148,-0.404200792,0.060650192,-1.121042371
9.71148,-0.458480537,0.116535634,-1.089940667
9.72148,-0.558662415,0.170937553,-1.072085977
9.73148,-0.667920053,0.176173538,-1.073534608
9.74148,-0.740665376,0.136816353,-1.084128737
9.75148,-0.728308439,0.098401666,-1.085839152
9.761481563,-0.63954097,0.05211553,-1.056779385
9.771481563,-0.500525534,-0.009896017,-0.981136858
9.78148,-0.340705723,-0.049549896,-0.847776234
9.79148,-0.189123884,-0.031817351,-0.672300816
9.80148,-0.07918559,0.023317598,-0.479145229
9.81148,-0.023998277,0.083863072,-0.291312903
9.82148,-0.009616764,0.132121429,-0.134844139
9.831481563,-0.012705997,0.182735965,-0.0283616
9.841481563,-0.025987953,0.229755148,0.035133477
9.851481563,-0.048799407,0.265098065,0.085957468
9.86148,-0.070074968,0.300301343,0.153152645
9.87148,-0.072326444,0.337337226,0.240558729
9.88148,-0.052464597,0.361440241,0.332799375
9.89148,-0.012758357,0.364180386,0.42018801
9.90148,0.061453044,0.354982525,0.511241853
9.911481563,0.158737689,0.352312148,0.586413145
9.921481563,0.251501948,0.344562888,0.629173756
9.93148,0.314752668,0.332537591,0.639732957
9.94148,0.336796194,0.309987932,0.632751644
9.95148,0.321384937,0.295030445,0.622419298
9.96148,0.283162206,0.285204262,0.614792228
9.97148,0.238673776,0.279863536,0.612977087
9.98148,0.182229832,0.271363795,0.620010734
9.99148,0.141842902,0.240960151,0.637813091
10.00148,0.133412972,0.208200321,0.663678885
10.01148,0.156660751,0.184044972,0.701919079
10.02148,0.194551855,0.186610609,0.744365454
10.03148,0.245585278,0.208985731,0.789063334
10.04148,0.302360833,0.263754159,0.836693406
10.05148156,0.350322485,0.338332087,0.877062857
10.06148156,0.366972923,0.396730781,0.906052768
10.07148,0.349484742,0.431550115,0.931447327
10.08148,0.304978818,0.441934824,0.952338874
10.09148,0.244014487,0.435913444,0.971136093
10.10148,0.167080373,0.440852702,0.990474343
10.11148625,0.084439032,0.469563395,0.995343804
10.12148156,0.00726057,0.477347553,0.978466511
10.13148,-0.042865288,0.475218236,0.943071187
10.14148,-0.05487315,0.482356638,0.900956392
10.15148,-0.03169518,0.516285837,0.867952228
10.16148,0.010611602,0.573166132,0.855333507
10.17148,0.060336031,0.604721665,0.859295428
10.18148,0.082065381,0.595000207,0.872612238
10.19148156,0.062151175,0.559203506,0.90214324
10.20148,0.008237954,0.520614266,0.943612278
10.21148625,-0.064088494,0.491659254,0.981538236
10.22148,-0.143221721,0.466386884,1.002691627
10.23148,-0.206559718,0.448095828,1.007299304
10.24148,-0.235340193,0.448479801,1.004559159
10.25148,-0.215391085,0.487941682,0.999602437
10.26148156,-0.177133471,0.545083761,0.9968099
10.27148156,-0.146904364,0.58981657,0.997281134
10.28148156,-0.139661252,0.615001678,1.003302574
10.29148,-0.156486213,0.594232261,1.00682807
10.30148,-0.18819885,0.547439992,0.998363256
10.31148,-0.224414438,0.502794445,0.97417295
10.32148,-0.251885921,0.472652614,0.937433779
10.33148156,-0.261415422,0.447554767,0.88907069
10.34148,-0.240820527,0.409855664,0.838368893
10.35148156,-0.196646243,0.396922767,0.786131203
10.36148625,-0.145508096,0.393414676,0.749444366
10.37148,-0.097110122,0.381232262,0.73693037
10.38148,-0.046565384,0.372749954,0.740333736
10.39148,-0.00403171,0.382104933,0.740106881
10.40148,0.019111356,0.394112796,0.724782884
10.41148313,0.030490901,0.385735214,0.692546666
10.42148156,0.025569074,0.374757081,0.653573453
10.43148,-1.75E-05,0.339536339,0.606379747
10.44148,-0.038432151,0.274627566,0.559622347
10.45148,-0.064821526,0.200974658,0.521085501
10.46148,-0.068067841,0.140149936,0.49869293
10.47148,-0.047577675,0.096691243,0.494783401
10.48148156,-0.007522369,0.082274817,0.496074945
10.49148156,0.037978366,0.094404861,0.492741346
10.50148,0.070860371,0.125733525,0.477347553
10.51148,0.075572759,0.151180416,0.44954446
10.52147844,0.050614547,0.167795956,0.416697353
10.53148,0.011850785,0.184097335,0.380743563
10.54148,-0.031869713,0.18875736,0.346238405
10.55148156,-0.076305792,0.183835536,0.316253662
10.56148,-0.114371426,0.17146115,0.294733763
10.57148,-0.136240408,0.162909031,0.274103969
10.58148,-0.143431157,0.151843637,0.252828389
10.59148,-0.142837748,0.145874619,0.231325939
10.60148,-0.141790554,0.137235239,0.209212616
10.61148156,-0.137985736,0.12505284,0.185511053
10.62148,-0.132732287,0.115383714,0.162751958
10.63148156,-0.131440744,0.105627328,0.14437364
10.64148,-0.134983763,0.083531454,0.134372905
10.65148,-0.144111842,0.056670841,0.126484007
10.66148,-0.149644524,0.026092673,0.114231803
10.67148,-0.147323236,0.002775074,0.097511545
10.68148,-0.142383963,-0.003525565,0.077108644
10.69148156,-0.136955991,-0.022095868,0.05466371
10.70148,-0.134652153,-0.026668631,0.039235003
10.71148,-0.128281698,-0.029810224,0.023684118
10.72148,-0.121684358,-0.030805061,0.009232792
10.73148,-0.118699841,-0.043004911,-0.001466077
10.74148,-0.112538829,-0.040421825,-0.010594148
10.75148,-0.101264,-0.019530235,-0.019181168
10.76148156,-0.087109379,0.018448129,-0.035901424
10.77148,-0.082047924,0.060510565,-0.056932639
10.78148156,-0.090250976,0.093305305,-0.073426001
10.79148,-0.101002201,0.104737207,-0.078295469
10.80148,-0.118228599,0.11081095,-0.077562429
10.81148,-0.136013508,0.099064887,-0.070616022
10.82148,-0.141808003,0.071767941,-0.067771137
10.83148156,-0.126693457,0.050858893,-0.074455746
10.84148,-0.097075209,0.038641591,-0.085206971
10.85148156,-0.054524086,0.044052109,-0.095836028
10.86148,-0.01685988,0.060283672,-0.098960169
10.87148,0.000837758,0.076131262,-0.090565138
10.88148,-0.003263766,0.073460907,-0.070685834
10.89148,-0.032899458,0.070581116,-0.051138148
10.90147844,-0.069743358,0.053372167,-0.030089477
10.91148156,-0.096516706,0.041678462,-0.014922565
10.92148,-0.10348057,0.035342917,-0.013997541
10.93148,-0.091507614,0.024190264,-0.022270402
10.94148,-0.071174525,0.02883284,-0.032864548
10.95148,-0.040631264,0.021589722,-0.037297685
10.96148,-0.006265732,0.0320617,-0.0320617
10.97148,0.003508112,0.061889376,-0.006038839
10.98148156,-0.003333579,0.064891338,0.03185226
10.99148156,-0.012042772,0.070336767,0.054785885
11.00148,-0.019024089,0.075799651,0.046408303
11.01148156,-0.026546458,0.07276278,0.017523106
11.02148,-0.037646752,0.069115035,-0.003839724
11.03148,-0.041381758,0.063599795,-0.013962634
11.04148,-0.03572689,0.076532684,-0.011955505
11.05148313,-0.025272368,0.083758354,-0.001239184
11.06148156,-0.014695672,0.08379326,0.010471975
11.07148,-0.008970993,0.075450584,0.018325957
11.08148,-0.017592918,0.06503097,0.021711895
11.09148,-0.032724924,0.054768432,0.018727383
11.10148,-0.046530478,0.039235003,0.009721484
11.11148,-0.049602259,0.027646014,-0.001815142
11.12148,-0.039426986,0.026476644,-0.010105456
11.13148,-0.0257087,0.035116024,-0.011100294
11.14148,-0.015166911,0.039357174,-0.005532694
11.15148,-0.013875367,0.049637165,-0.002617994
11.16148,-0.02432989,0.055885442,0.000541052
11.17148,-0.03757694,0.053110369,0.005026548
11.18147844,-0.04696681,0.041015238,0.018657569
11.19148156,-0.04621632,0.026720991,0.036547195
11.20148,-0.03424336,0.022671826,0.063285641
11.21148,-0.012479104,0.029810224,0.09574876
11.22148,0.010437069,0.047001716,0.122434847
11.23148,0.027366763,0.065694191,0.135716796
11.24148,0.031101767,0.073652893,0.133971468
11.25152375,0.02300344,0.074263759,0.123028256
11.26148156,0.009075712,0.077161007,0.11639601
11.27148,-0.001099557,0.077440262,0.124267444
11.28148,-0.003089233,0.079220496,0.150656819
11.29148,0.007120943,0.084369212,0.192998514
11.30148,0.030752702,0.091106184,0.245393291
11.31148,0.063442715,0.093462378,0.300318807
11.32147844,0.092066117,0.105993845,0.345226139
11.33148156,0.109501958,0.130027026,0.372069299
11.34148,0.113202058,0.143274084,0.376240611
11.35148313,0.099937551,0.147986472,0.356850028
11.36148,0.069376841,0.141493842,0.326027513
11.37148,0.031991884,0.124686323,0.299428672
11.38148,0.001186824,0.107616998,0.283773094
11.39148,-0.014730579,0.093287848,0.280648947
11.40147844,-0.013735741,0.085364051,0.285658032
11.41148156,0.000680678,0.08414232,0.291679412
11.42148,0.023457225,0.083932884,0.294087976
11.43148,0.049567349,0.090669855,0.289323241
11.44148,0.066479594,0.098715819,0.281050354
11.45148,0.07902851,0.104283422,0.270491123
11.46148,0.081925757,0.112992615,0.261799395
